dataset_row_id,factor_key,factor_name,group_name,relevance,sentiment_score,pressure,confidence,sentiment_label,is_relevant,evidence,reason,raw_factor_returned,call_status,raw_text_chars
267,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
267,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
267,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
267,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
267,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
267,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
267,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
267,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
267,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
267,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.3,0.0,0.0,0.5,neutral,False,,нет связи,True,batch,2118
267,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
267,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
267,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
267,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
267,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
267,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
267,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
267,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
269,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
269,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
269,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
269,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
269,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
269,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
269,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,2430
269,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
269,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,hospitals,Число больничных организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
269,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
269,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
269,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
269,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
269,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
269,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
269,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,415
269,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
269,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
269,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
269,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
269,population_size,Численность населения,demography_migration,0.3,0.0,0.0,0.5,neutral,False,проживают около 5 тыс. человек,упоминается численность населения в контексте региона,True,single_after_error,415
269,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
269,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
269,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
269,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
269,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
269,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
269,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
270,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
270,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
270,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
270,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
270,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
270,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
270,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
270,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
270,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,hospitals,Число больничных организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
270,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
270,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
270,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
270,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
270,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
270,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
270,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
270,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
270,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
270,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
270,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
270,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
270,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
270,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
270,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
270,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
270,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
270,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
271,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
271,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
271,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
271,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
271,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
271,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.3,0.0,0.0,0.5,neutral,False,,нет связи,True,batch,2118
271,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
271,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
271,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,hospitals,Число больничных организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
271,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
271,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.6,0.0,0.0,0.7,positive,True,Экспорт пшеницы из России в 2025/26 сельхозгоду может вырасти до 44 млн,прогноз роста экспорта зерна,True,batch,2529
271,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
271,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
271,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
271,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
271,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
271,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
271,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
271,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
271,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,62
271,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
271,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
271,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
271,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
271,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
271,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
271,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
273,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
273,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
273,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
273,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
273,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
273,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
273,crime_count,Количество преступлений,safety_mortality,0.3,-1.0,0.5,0.7,negative,True,террористическая атака,упоминание террористической атаки,True,batch,2430
273,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
273,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,hospitals,Число больничных организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
273,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
273,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
273,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
273,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
273,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
273,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
273,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
273,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
273,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
273,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
273,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
273,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
273,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
273,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
273,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
273,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
273,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
273,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.3,0.0,0.0,0.5,neutral,False,осуществляется экологический мониторинг,проводится мониторинг разливов нефти,True,batch,1266
274,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
274,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
274,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
274,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
274,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
274,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,2118
274,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,2430
274,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
274,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,hospitals,Число больничных организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
274,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
274,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
274,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
274,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,international_inflow,Число прибывших в страну,demography_migration,0.3,0.0,0.0,0.7,neutral,False,Индийские власти изучают возможность снижения пошлин на импорт,Обсуждение снижения пошлин влияет на торговые потоки,True,single_after_error,451
274,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
274,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
274,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
274,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
274,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2430
274,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
274,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
274,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,451
274,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,618
274,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
274,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,366
274,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
274,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2529
274,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2118
274,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1266
275,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,939
275,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1144
275,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2766
275,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,823
275,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,772
275,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,772
275,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.3,0.0,0.0,0.5,neutral,False,,нет связи,True,batch,823
275,crime_count,Количество преступлений,safety_mortality,0.6,-0.5,0.5,0.8,negative,True,отменила возбуждение уголовных дел по фактам мошенничества,отмена уголовных дел по мошенничеству,True,batch,1196
275,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2766
275,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,842
275,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2766
275,hospitals,Число больничных организаций,healthcare,0.3,0.0,0.0,0.0,neutral,False,,нет связи,True,batch,939
275,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.6,-0.5,0.5,0.8,negative,True,"неисполнение условий договора, остаток непереданных квартир незначителен",связано с долевым строительством жилья,True,batch,842
275,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,842
275,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1196
275,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2766
275,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2766
275,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2766
